CRUISEID,EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,TIME,ISO_DateTime_UTC,LATITUDE,LONGITUDE,BOTTOM_DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDS_FLAG_W,CTDOXY,CTDOXY_FLAG_W,FLOR,FLOR_FLAG_W,NOx,NOx_FLAG_W,NOx_stdev,NOx_STD_FLAG_W,NITRIT_BabLab,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TEMP,TA,TA_FLAG_W
FK180624,33FA20180624,14,1,14,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00144,-114.9951,4000,144.801,12.5364,34.7565,2,0.616,2,0.0682,2,26.41176564,6,0.490178028,2,1.162502624,2,2.54640884,2,0.006910212,2,7.42347,2,25,2299.6,2
FK180624,33FA20180624,5,1,14,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00034,-105.99902,3000,155.259,13.4618,34.843,2,0.885,2,0.0239,2,27.93827045,6,0.78484844,2,0,2,2.517222222,2,0,2,7.447623,2,25,2299.68,2
FK180624,33FA20180624,12,2,17,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.9994,-112.99762,4000,120.325,13.1716,34.7426,2,0.629,2,0.4063,2,26.96462184,6,0.245549034,2,0.478278689,2,2.253206916,2,0.021302372,2,7.427923,2,25,2299.71,2
FK180624,33FA20180624,4,1,16,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99895,-105.00064,3000,170.195,12.6703,34.8139,2,0.558,2,0.0355,2,27.83658682,6,0.336910423,2,0.034766119,2,2.514366197,2,0,2,7.435459,2,25,2299.79,2
FK180624,33FA20180624,11,1,17,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.0007,-111.99888,4000,138.007,12.6158,34.7045,2,0.628,2,0.204,2,22.57065726,6,1.44596041,2,0.008121616,2,2.661707989,2,0.006312858,2,7.414432,2,25,2299.83,2
FK180624,33FA20180624,9,1,15,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.0007,-110.0008,3700,131.439,13.6212,34.752,2,0.621,2,0.0545,2,25.63932388,6,0.059939813,2,0.85,2,2.64,2,0,2,7.435116,2,25,2299.97,2
FK180624,33FA20180624,11,1,15,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00078,-111.99884,4000,177.154,11.7659,34.7097,2,0.748,2,0.0242,2,26.44506432,6,0.804573555,2,0.008121616,2,2.678236915,2,0.011322456,2,7.4085645,6,25,2300.07,2
FK180624,33FA20180624,10,1,14,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.9999,-111.00002,3200,150.29,12.4595,34.7407,2,0.58,2,0.1424,2,21.7224901,6,0.111253658,2,1.479323308,6,2.830146232,6,0.004165914,6,7.414378,2,25,2300.11,2
FK180624,33FA20180624,15,2,12,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.0028,-115.98992,4250,200.846,11.8527,34.7569,2,0.561,2,0.0623,2,23.01256995,6,0.424926763,2,0.721456269,2,2.722005571,2,0.006932082,2,7.41722,2,25,2300.13,2
FK180624,33FA20180624,12,2,13,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99904,-112.9981,4000,150.215,12.2815,34.7606,2,0.606,2,0.0892,2,27.21914449,6,0.419239442,2,1.545901639,6,2.668711656,6,0,6,7.420564,2,25,2300.2,2
FK180624,33FA20180624,12,2,18,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99944,-112.9977,4000,110.473,13.6545,34.7243,2,0.685,2,0.576,2,28.86125943,6,0.104826158,2,0.017213115,2,2.838817624,2,0,2,7.43202,2,25,2300.25,2
FK180624,33FA20180624,13,1,13,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99813,-113.99507,4000,146.85,12.3449,34.7441,2,0.602,2,0.1315,2,29.79323363,6,1.210688077,2,0.279238253,2,2.6218628,2,0,2,7.420388,2,25,2300.28,6
FK180624,33FA20180624,5,1,16,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00038,-105.99898,3000,134.839,13.7302,34.8404,2,1.502,2,0.0222,2,27.89725724,6,0.088158724,2,0,2,2.522777778,2,0,2,7.45146,6,25,2300.3,2
FK180624,33FA20180624,15,2,10,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00258,-115.99008,4250,230.331,11.3954,34.729,2,0.605,2,0.058,2,23.63035353,6,0.069513424,2,0,2,2.772144847,2,0.007126709,2,7.408095,6,25,2300.48,2
FK180624,33FA20180624,10,1,17,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99988,-111.00004,3200,115.526,13.9015,34.6802,2,0.596,2,0.4941,2,22.52497754,6,0.106529765,2,0.057017544,2,2.745781777,2,0.03620615,2,7.425038,2,25,2300.52,2
FK180624,33FA20180624,14,1,3,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00136,-114.99592,4000,324.567,10.0582,34.6577,2,0.817,2,0.0512,2,32.29579044,6,0.178396173,2,0,2,2.756353591,2,0.007218738,2,7.381255,2,25,2300.53,2
FK180624,33FA20180624,3,2,19,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99938,-104.00102,3000,99.491,15.5172,34.7308,2,1.042,2,0.0611,2,25.5966269,6,0.994650012,2,0.025501672,2,2.483305966,2,0.00417414,2,7.4572765,6,25,2300.56,2
FK180624,33FA20180624,1,1,19,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99302,-101.99638,3000,119.849,14.2125,34.7887,2,1.507,2,0.0564,2,24.301,6,0.328,2,0.249096706,2,2.523168103,2,0,2,7.449242,2,25,2300.68,2
FK180624,33FA20180624,14,1,7,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.0014,-114.99546,4000,199.276,11.5499,34.7426,2,0.645,2,0.0604,2,32.84529135,6,1.285665413,2,0.358387571,2,2.872375691,2,0.007641546,2,7.408757,2,25,2300.69,2
FK180624,33FA20180624,9,1,10,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00068,-110.00076,3700,227.202,11.3977,34.7423,2,0.628,2,0.0323,2,27.45599873,6,0.417494679,2,1.6,2,2.71,2,0,2,7.405313,2,25,2300.73,2
FK180624,33FA20180624,15,2,9,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00238,-115.99016,4250,240.875,11.2669,34.7217,2,0.73,2,0.0503,2,24.48994879,6,0.087585857,2,0,2,2.738718663,2,0.008334462,2,7.404815,2,25,2300.82,2
FK180624,33FA20180624,18,2,10,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99994,-119.00195,4000,180.825,12.0008,34.7222,2,0.619,2,0.0635,2,22.787,6,0.187,2,0,2,2.630665921,2,0.001033431,2,7.4048405,6,25,2300.88,2
FK180624,33FA20180624,14,1,11,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00144,-114.99524,4000,158.723,12.2682,34.7584,2,0.625,2,0.068,2,28.0149485,6,0.77535232,2,0.43187067,2,3.795027624,2,0.007757569,2,7.41878,2,25,2300.91,2
FK180624,33FA20180624,13,1,9,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.9981,-113.99491,4000,200.633,11.5028,34.7156,2,0.73,2,0.0245,2,30.89122146,6,0.22055163,2,0,2,2.672058003,2,0,2,7.407985,2,25,2300.96,2
FK180624,33FA20180624,17,1,16,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99726,-117.99762,4000,129.771,12.973,34.7701,2,0.58,2,0.1717,2,21.60545269,6,0.078642286,2,1.761894692,2,2.661478599,2,0,2,7.422162,2,25,2300.98,2
FK180624,33FA20180624,11,1,13,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.0009,-111.99888,4000,215.059,11.095,34.6858,2,0.64,2,0.033,2,24.52728087,6,1.511284027,2,0.00603915,2,2.69476584,2,0.006235509,2,7.396275,2,25,2300.99,6
FK180624,33FA20180624,6,1,14,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99957,-107.00068,3000,299.779,10.7997,34.7089,2,0.617,2,0.0302,2,26.629176,6,0.078180799,2,2.07,2,2.76,2,0,2,7.387626,2,25,2301.01,6
FK180624,33FA20180624,14,1,8,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00141,-114.99537,4000,179.388,11.8357,34.7473,2,0.625,2,0.0596,2,31.72258897,6,1.082527373,2,0.278605921,2,2.679005525,2,0.008066618,2,7.414478,2,25,2301.05,2
FK180624,33FA20180624,11,1,14,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00085,-111.99896,4000,199.371,11.4073,34.6996,2,0.638,2,0.0338,2,24.20726239,6,0.176736366,2,0.018533944,6,2.716804408,6,0.004840033,6,7.402611,2,25,2301.16,2
FK180624,33FA20180624,18,2,8,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99988,-119.00195,4000,210.698,11.5344,34.7066,2,0.647,2,0.058,2,22.965,6,0.031,2,0,2,2.613878008,2,0.002649812,2,7.397519,2,25,2301.23,2
FK180624,33FA20180624,8,1,19,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.00076,-109.00058,3700,120.721,13.4478,34.7953,2,0.599,2,0.0505,2,24.95873802,6,0.059945164,2,0.47,2,2.57,2,0,2,7.440966,2,25,2301.24,2
FK180624,33FA20180624,7,1,13,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.0001,-108.00008,3000,382.761,9.6409,34.6354,2,0.646,2,0.026,2,29.45736708,6,0.574480028,2,0,2,2.87,2,0.01,2,7.374251,2,25,2301.25,2
FK180624,33FA20180624,1,1,17,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99334,-101.99642,3000,140.41,13.5146,34.8029,2,1.538,2,0.0463,2,24.502,6,0.286,2,1.262911796,2,2.566271552,2,0,2,7.442576,2,25,2301.51,2
FK180624,33FA20180624,15,2,13,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00289,-115.98982,4250,175.865,12.1879,34.7694,2,0.597,2,0.0657,2,22.15967091,6,0.249652172,2,0.995045239,2,2.644011142,2,0.009549794,2,7.420687,2,25,2301.51,2
FK180624,33FA20180624,3,2,13,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99933,-104.00105,3000,174.311,12.6638,34.8007,2,0.589,2,0.0608,2,25.05366767,6,0.178370862,2,1.716555184,2,2.330049261,2,0.007826485,2,7.431083,2,25,2301.53,2
FK180624,33FA20180624,2,1,18,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99914,-102.99614,3000,120.373,14.1243,34.792,2,0.431,2,0.056,2,22.879,6,0.855,2,0.188815518,2,2.616574586,2,0,2,7.449326,2,25,2301.55,2
FK180624,33FA20180624,4,1,17,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99898,-105.00062,3000,159.88,12.8346,34.8127,2,0.62,2,0.0391,2,27.0629865,6,0.939907735,2,0.426675095,2,2.536901408,2,0,2,7.43686,2,25,2301.66,6
FK180624,33FA20180624,1,1,16,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99348,-101.99646,3000,150.87,13.1529,34.8089,2,1.555,2,0.0426,2,24.511,6,0.306,2,1.262911796,2,2.841056034,2,0,2,7.440816,2,25,2301.81,2
FK180624,33FA20180624,19,1,15,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99964,-119.00054,4000,159.866,13.4461,34.7557,2,0.693,2,0.1934,2,19.76027063,6,12.55840779,2,0.861081428,2,2.598768886,2,0,2,7.429872,2,25,2301.88,2
FK180624,33FA20180624,8,1,18,6/7/18,6:09:54,2018-07-06T13:09:54Z,14.0007,-109.00028,3700,149.101,12.4187,34.7991,2,0.594,2,0.0384,2,26.5002156,6,1.080833627,2,0.48,2,2.62,2,0,2,7.429653,2,25,2301.96,2
FK180624,33FA20180624,11,1,5,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00113,-111.99909,4000,309.821,10.1045,34.6593,2,0.656,2,0.0752,2,30.68881495,6,0.589050184,2,0.058100791,2,2.766391185,2,0.005048555,2,7.378762,2,25,2302,6
FK180624,33FA20180624,12,2,16,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99934,-112.99758,4000,130.28,12.8207,34.7532,2,0.605,2,0.2578,2,26.35335321,6,0.127507721,2,1.461885246,2,2.693809258,2,0,2,7.423767,6,25,2302.01,2
FK180624,33FA20180624,6,1,22,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99928,-107.00054,3000,119.049,14.4301,34.7601,2,0.651,2,0.0655,2,24.71188958,6,0.18399385,2,0.07,2,2.55,2,0,2,7.453763,2,25,2302.1,2
FK180624,33FA20180624,10,1,13,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99992,-111.00002,3200,160.215,12.026,34.7338,2,0.598,2,0.0643,2,24.94954419,6,0.4599595,2,0.950918964,2,2.734533183,2,0.003163392,2,7.411346,2,25,2302.13,6
FK180624,33FA20180624,6,1,18,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99946,-107.00076,3000,199.271,12.183,34.7886,2,0.631,2,0.0353,2,28.81003725,6,0.029186968,2,0.7,2,2.6,2,0,2,7.4235855,6,25,2302.15,2
FK180624,33FA20180624,1,1,13,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99382,-101.99672,3000,178.919,12.5807,34.8143,2,1.569,2,0.0321,2,27.629,6,0.398,2,0.036344315,6,2.722521552,6,0,6,7.438127,2,25,2302.24,2
FK180624,33FA20180624,13,1,10,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99816,-113.99498,4000,180.07,11.8004,34.7308,2,0.629,2,0.0344,2,30.28775874,6,0.412518395,2,0.003932933,2,2.666480759,2,0,2,7.414138,2,25,2302.36,2
FK180624,33FA20180624,3,2,11,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99938,-104.00104,3000,204.172,12.1675,34.7838,2,0.6,2,0.0564,2,25.80756815,6,0.883739339,2,1.507525084,2,2.674876847,2,0.004424664,2,7.423956,2,25,2302.39,2
FK180624,33FA20180624,11,1,6,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.0011,-111.99906,4000,300.127,10.1684,34.6487,2,0.791,2,0.0399,2,29.8260088,6,1.298152615,2,0,2,2.793939394,2,0.013863859,2,7.379418,2,25,2302.42,2
FK180624,33FA20180624,1,1,12,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99394,-101.99686,3000,194.839,12.348,34.8013,2,1.581,2,0.0315,2,28.442,6,0.562,2,0.076939426,2,2.577047414,2,0,2,7.43068,2,25,2302.46,2
FK180624,33FA20180624,13,1,12,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99828,-113.9953,4000,150.108,12.2497,34.7419,2,0.611,2,0.138,2,29.93217983,6,0.006335749,2,0.136410681,2,2.6218628,2,0,2,7.41896,2,25,2302.47,2
FK180624,33FA20180624,14,1,10,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00138,-114.99524,4000,165.276,12.0873,34.749,2,0.607,2,0.0639,2,32.36862954,6,1.832438299,2,0.060256141,2,2.673480663,2,0.009697223,2,7.417543,2,25,2302.52,6
FK180624,33FA20180624,7,1,19,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.00003,-108.00014,3000,131.279,13.9254,34.7785,2,0.608,2,0.0625,2,26.07950549,6,0.284738021,2,0.36,2,2.56,2,0,2,7.447847,2,25,2302.6,2
FK180624,33FA20180624,17,1,18,13-07-2018,3:06:57,2018-07-13T10:06:57Z,15.99716,-117.99737,4000,110.665,13.6509,34.7313,2,0.589,2,0.3354,2,20.5227779,6,0.278526353,2,0.104038909,2,2.5725403,2,0,2,7.428711,2,25,2302.6,2
FK180624,33FA20180624,4,1,12,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99916,-105.00066,3000,221.151,12.004,34.7839,2,0.607,2,0.0293,2,29.02768506,6,0.063623893,2,0.087442056,2,2.55943662,2,0,2,7.425312,2,25,2302.61,2
FK180624,33FA20180624,16,1,11,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00152,-116.9975,4138,165.805,12.3574,34.7265,2,0.584,2,0.1144,2,22.38595793,6,1.242740168,2,0.223960566,2,2.707399103,2,0.005035313,2,7.415744,2,25,2302.61,2
FK180624,33FA20180624,7,1,18,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.00005,-108.00004,3000,160.741,12.7787,34.7997,2,0.6,2,0.0428,2,28.7238802,6,0.049361709,2,0.83,2,2.57,2,0,2,7.435983,2,25,2302.63,2
FK180624,33FA20180624,2,5,20,4/7/18,3:44:47,2018-07-04T10:44:47Z,13.99982,-102.9989,3000,110.226,14.9024,34.7662,2,0.726,2,0.0531,2,23.032,6,0.029,2,0.01182932,2,2.477074236,2,0.007833415,2,7.463985,2,25,2302.66,6
FK180624,33FA20180624,3,2,22,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99936,-104.00086,3000,59.77,22.3196,34.379,2,187.082,2,0.0865,2,1.157443065,6,0.032980502,2,0.061036789,2,0.638752053,2,0.1610891,2,7.91704,2,25,2302.67,3
FK180624,33FA20180624,4,1,10,4/7/18,22:25:11,2018-07-05T05:25:11Z,13.99928,-105.0007,3000,260.227,11.4251,34.7494,2,0.572,2,0.0284,2,28.1473108,6,0.115153697,2,0.32132322,2,2.615774648,2,0,2,7.4111145,6,25,2302.68,2
FK180624,33FA20180624,18,1,18,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00242,-119.00044,4000,160.58,12.3747,34.6593,2,6.554,2,0.0325,2,19.43769657,6,0.115127941,2,0,2,2.736989368,2,0.000604053,2,7.415826,2,25,2302.71,2
FK180624,33FA20180624,18,2,12,13-07-2018,16:06:21,2018-07-13T23:06:21Z,16.99999,-119.00196,4000,151.066,12.413,34.6726,2,6.089,2,0.0459,2,22.551,6,0.585,2,0,2,2.56351427,2,0.001786669,2,7.415189,2,25,2302.77,6
FK180624,33FA20180624,16,1,1,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00152,-116.99872,4138,401.759,8.5474,34.5427,2,4.555,2,0.0574,2,35.44696677,6,0.072194906,2,0,2,3.110986547,2,0.008843686,2,7.363874,6,25,2302.85,2
FK180624,33FA20180624,1,1,15,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.9936,-101.99652,3000,159.94,12.9081,34.8186,2,1.551,2,0.0366,2,28.091,6,0.3,2,0.221466525,2,3.272090517,2,0,2,7.441085,6,25,2302.94,2
FK180624,33FA20180624,9,1,13,6/7/18,11:54:22,2018-07-06T18:54:22Z,14.00068,-110.00082,3700,162.287,12.55,34.7801,2,0.598,2,0.0412,2,24.20768083,6,0.156947501,2,1.92,2,2.76,2,0,2,7.425916,2,25,2303,2
FK180624,33FA20180624,14,1,13,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00148,-114.99516,4000,150.776,12.38,34.7497,2,0.623,2,0.0596,2,28.51500918,6,0.625724236,2,0.532647491,2,2.557458564,2,0.007287203,2,7.421568,6,25,2303.04,2
FK180624,33FA20180624,3,2,10,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99936,-104.00102,3000,220.841,11.8693,34.7645,2,0.649,2,0.0567,2,27.31573652,6,0.321172369,2,1.523202341,6,2.590038314,6,0.220773435,6,7.417443,2,25,2303.08,2
FK180624,33FA20180624,11,1,8,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00108,-111.9989,4000,280.946,10.3665,34.6512,2,0.953,2,0.0451,2,29.52015496,6,0.429014897,2,0,2,2.72231405,2,0.016145739,2,7.382793,2,25,2303.09,2
FK180624,33FA20180624,19,1,12,13-07-2018,23:11:09,2018-07-14T06:11:09Z,17.99973,-119.00057,4000,210.396,11.9832,34.7287,2,0.699,2,0.0632,2,20.94851767,6,13.39862534,2,0.07031417,2,2.677112479,2,0,2,7.405544,2,25,2303.1,2
FK180624,33FA20180624,7,1,15,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.00006,-107.99994,3000,279.269,10.8845,34.7152,2,0.605,2,0.0311,2,26.47235333,6,0.181240438,2,1.88,2,2.7,2,0,2,7.395583,2,25,2303.11,2
FK180624,33FA20180624,9,9,14,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00026,-110.00107,3700,187.403,11.9324,34.7745,2,0.681,2,0.0369,2,27.05,6,0.456310547,2,1.386716325,2,2.748156551,2,0,2,7.418426,2,25,2303.15,2
FK180624,33FA20180624,12,2,11,11/7/18,3:38:51,2018-07-11T10:38:51Z,13.99897,-112.99847,4000,160.772,12.0864,34.76,2,0.601,2,0.0256,2,29.50628045,6,0.229921055,2,1.211885246,2,2.621305075,2,0,2,7.419726,2,25,2303.16,2
FK180624,33FA20180624,9,9,15,9/7/18,21:55:54,2018-07-10T04:55:54Z,14.00009,-110.00085,3700,152.191,12.7524,34.7742,2,0.624,2,0.0437,2,28.16,6,0.160478523,2,1.850196565,2,2.748156551,2,0,2,7.432749,2,25,2303.18,2
FK180624,33FA20180624,10,1,12,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99996,-111.00006,3200,200.055,11.287,34.6956,2,0.611,2,0.0407,2,27.40691869,6,0.855915452,2,0.004803676,2,2.813273341,2,0.003489348,2,7.399674,2,25,2303.3,2
FK180624,33FA20180624,13,1,11,11/7/18,12:11:35,2018-07-11T19:11:35Z,13.99824,-113.99516,4000,160.376,12.0681,34.7404,2,0.633,2,0.0536,2,30.2017698,6,0.175737229,2,0.179879942,2,2.644171779,2,0,2,7.414818,6,25,2303.34,2
FK180624,33FA20180624,3,2,9,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99929,-104.00102,3000,235.19,11.6726,34.7555,2,0.616,2,0.0549,2,25.53205421,6,0.065050538,2,1.637123746,2,2.713191024,2,0.001615803,2,7.412303,2,25,2303.38,2
FK180624,33FA20180624,10,1,10,10/7/18,8:12:40,2018-07-10T15:12:40Z,13.99997,-111.00015,3200,249.9,10.5719,34.671,2,0.659,2,0.0445,2,30.55172277,6,1.817098116,2,0.008980785,2,2.880764904,2,0.002959387,2,7.383868,2,25,2303.4,2
FK180624,33FA20180624,11,1,7,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00112,-111.99896,4000,290.528,10.2781,34.656,2,0.853,2,0.0393,2,28.17478816,6,0.503028221,2,0,2,2.766391185,2,0.004993413,2,7.3821965,6,25,2303.45,2
FK180624,33FA20180624,5,1,12,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00034,-105.99916,3000,200.121,12.9547,34.838,2,0.627,2,0.0262,2,27.71168328,6,0.579107037,2,0,2,2.533888889,2,0,2,7.44051,2,25,2303.48,2
FK180624,33FA20180624,18,2,13,13-07-2018,16:06:21,2018-07-13T23:06:21Z,17.00004,-119.00188,4000,145.072,12.6991,34.691,2,5.353,2,0.041,2,23.623,6,0.147,2,0.035911602,2,2.574706212,2,0.002941078,2,7.417721,2,25,2303.52,2
FK180624,33FA20180624,7,1,20,5/7/18,20:37:49,2018-07-06T03:37:49Z,13.99998,-108.00013,3000,111.746,15.0048,34.7406,2,0.701,2,0.0659,2,24.44796317,6,0.069093145,2,0.03,2,2.51,2,0,2,7.457757,2,25,2303.56,2
FK180624,33FA20180624,16,1,6,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00174,-116.99781,4138,246.003,10.6122,34.6687,2,0.628,2,0.0626,2,24.30770068,6,1.333320547,2,0.048221174,2,2.864349776,2,0.00572449,2,7.384545,2,25,2303.63,2
FK180624,33FA20180624,15,2,7,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.0022,-115.99028,4250,279.896,10.6998,34.6947,2,0.686,2,0.0523,2,25.23491261,6,0.025705943,2,0,2,2.8,2,0.006660217,2,7.393252,2,25,2303.78,2
FK180624,33FA20180624,5,1,10,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.0002,-105.99935,3000,241.396,12.4479,34.8185,2,0.592,2,0.0339,2,26.14117251,6,0.549342398,2,0.007901851,2,2.500555556,2,0,2,7.429752,2,25,2303.8,2
FK180624,33FA20180624,5,1,11,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00024,-105.99927,3000,220.166,12.7633,34.8317,2,0.595,2,0.0301,2,26.34898103,6,0.031488486,2,0,2,2.550555556,2,0,2,7.436393,2,25,2303.8,2
FK180624,33FA20180624,7,1,14,5/7/18,20:37:49,2018-07-06T03:37:49Z,14.00004,-108.00012,3000,332.472,10.2446,34.674,2,0.63,2,0.0291,2,26.79455487,6,0.145955285,2,0.95,2,2.8,2,0,2,7.383168,2,25,2303.87,6
FK180624,33FA20180624,11,1,12,10/7/18,16:33:57,2018-07-10T23:33:57Z,14.00092,-111.99888,4000,230.992,10.9102,34.6792,2,0.656,2,0.0412,2,24.27097494,6,1.156511741,2,0,2,2.700275482,2,0.004801829,2,7.393866,2,25,2303.87,2
FK180624,33FA20180624,14,1,15,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00142,-114.99508,4000,138.963,12.8021,34.7707,2,0.569,2,0.0687,2,28.33450651,6,0.118843625,2,1.886836028,2,2.60718232,2,0.008903523,2,7.426239,2,25,2303.88,2
FK180624,33FA20180624,16,1,10,12/7/18,16:51:10,2018-07-12T23:51:10Z,15.00158,-116.99764,4138,171.895,11.989,34.6895,2,1.828,2,0.055,2,22.26619166,6,1.298035918,2,0.033219031,2,2.74103139,2,0.006053115,2,7.408834,2,25,2303.94,2
FK180624,33FA20180624,6,1,12,5/7/18,13:16:23,2018-07-05T20:16:23Z,13.99944,-107.00068,3000,330.116,10.3982,34.6836,2,0.652,2,0.0285,2,27.83187712,6,0.184162622,2,1.32,2,2.95,2,0,2,7.3854575,6,25,2303.97,2
FK180624,33FA20180624,5,1,7,5/7/18,5:34:12,2018-07-05T12:34:12Z,14.00012,-105.99956,3000,302.03,11.7925,34.786,2,0.635,2,0.0343,2,27.25581405,6,0.107591401,2,0.209606987,2,2.589444444,2,0,2,7.415426,2,25,2304.02,2
FK180624,33FA20180624,3,2,17,4/7/18,15:33:26,2018-07-04T22:33:26Z,13.99945,-104.00102,3000,119.767,14.202,34.7755,2,0.662,2,0.084,2,23.59993471,6,0.021089657,2,0.203177258,2,2.548987411,2,0.006759916,2,7.44558,2,25,2304.03,2
FK180624,33FA20180624,14,1,5,11/7/18,20:43:59,2018-07-12T03:43:59Z,14.00147,-114.99571,4000,255.472,10.8854,34.7031,2,0.651,2,0.0552,2,32.02798114,6,0.653565095,2,0.486458115,2,2.883425414,2,0.009143758,2,7.393593,2,25,2304.03,2
FK180624,33FA20180624,15,2,5,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00216,-115.99032,4250,331.306,10.1348,34.6684,2,0.61,2,0.0569,2,23.8102469,6,0.258885574,2,0,2,2.911420613,2,0.005758675,2,7.37994,2,25,2304.05,2
FK180624,33FA20180624,18,1,19,13-07-2018,13:34:21,2018-07-13T20:34:21Z,17.00248,-119.00048,4000,130.053,13.5258,34.728,2,2.374,2,0.1862,2,20.66144413,6,0.69617452,2,0.128315721,2,2.675433688,2,0.004058504,2,7.42985,2,25,2304.05,2
FK180624,33FA20180624,2,1,13,30-06-2018,21:33:59,2018-07-01T04:33:59Z,13.99867,-102.9961,3000,188.114,12.2606,34.7903,2,0.489,2,0.035,2,25.825,6,0.015,2,0.950268262,2,2.671823204,2,0.088912839,2,7.428762,2,25,2304.14,6
FK180624,33FA20180624,1,1,14,30-06-2018,6:30:11,2018-06-30T13:30:11Z,13.99372,-101.99664,3000,169.649,12.7557,34.8169,2,1.57,2,0.0343,2,27.803,6,0.192,2,0,2,2.657866379,2,0.506596819,2,7.438027,2,25,2304.18,2
FK180624,33FA20180624,15,2,8,12/7/18,7:41:48,2018-07-12T14:41:48Z,14.00229,-115.99023,4250,260.519,10.8928,34.6932,2,1.099,2,0.0593,2,25.44309574,6,0.232791514,2,0,2,2.744289694,2,0.008493615,2,7.396549,2,25,2304.27,2
