,Station,cast,lat,lon,T,S,P,rho,sigma0,DIC,DIP,NO3,NO2,NH4,Nstar,TA,pH,pH_tot,pH_temp,O2,fluor
212,9.0,9.0,14.0016,-109.99964,6.5748,34.5521,660.022,1030.1462498986077,27.13963649333232,2328.8606850131387,3.4000536014616753,36.08225531438712,0.0,0.0,-15.418602308999686,2335.65,7.547679089678901,7.337972,25.0,0.898,0.021
213,9.0,9.0,14.00162,-109.99992,7.1778,34.558,581.476,1029.7035076908712,27.06087829054286,2321.3348621230393,3.307870563283114,34.728443413961415,0.0,0.0,-15.297485598568406,2331.47,7.553914255311737,7.348037,25.0,0.842,0.0231
214,9.0,9.0,14.00144,-110.00012,7.7166,34.5629,513.184,1029.3141443157601,26.98669229964321,2315.251010737322,3.254015737077554,32.03834053200727,0.002412217896462052,0.0,-17.123499043337134,2326.61,7.553400300948656,7.351702,25.0,0.851,0.0247
215,9.0,9.0,14.00122,-110.00038,8.5073,34.5908,444.026,1028.89602246331,26.88890724455814,2298.5169686839786,3.056875490168548,31.454469788422244,0.006435194475869507,0.0,-14.549102859798657,2312.95,7.555724551559765,7.361001,25.0,0.823,0.0258
216,9.0,9.0,14.00096,-110.0005,9.1117,34.6178,393.415,1028.5878188344534,26.813948700646733,2300.3854182899886,2.997131921602277,30.51113213606024,0.006437122702369513,0.0,-14.536541486873825,2316.46,7.554971973911608,7.365934,25.0,0.746,0.0262
217,9.0,9.0,14.00074,-110.00064,9.836,34.6514,333.766,1028.2202441950235,26.719778837026297,2290.849871100054,2.9209727263747025,28.102047501137744,0.13120326774504965,0.0,-15.602312853112446,2310.1,7.5578379584778395,7.375313,25.0,0.724,0.0271
218,9.0,9.0,14.00058,-110.00081,10.4981,34.6827,289.477,1027.9273669525753,26.629589026618987,2282.6689659400363,2.7617816572160363,25.95128856826198,1.3852732389269058,0.0,-13.951944708267694,2306.28,7.565159413083722,7.38859,25.0,0.693,0.0289
219,9.0,9.0,14.00026,-110.00107,11.9324,34.7745,187.403,1027.2723366980638,26.43699175522329,2269.410398291947,2.6751976596910336,24.98196705801391,1.3499013605849528,0.0,-13.571294136457675,2303.15,7.582144233447824,7.418426,25.0,0.681,0.0369
220,9.0,9.0,14.00009,-110.00085,12.7524,34.7742,152.191,1026.9530730238275,26.276938901271023,2264.650176941802,2.676029336869453,25.619284976217756,1.8016369137025519,0.0,-12.49554749999094,2303.18,7.587758359479773,7.432749,25.0,0.624,0.0437
221,9.0,9.0,13.99998,-110.00032,14.2765,34.6958,120.182,1026.4335181057481,25.90288657061751,2254.4067701783697,2.6276491915203914,22.37099804805313,0.036687977677790834,0.02673201577695667,-16.707969022818386,2295.78,7.578227227052691,7.442187,25.0,0.635,0.0493
222,9.0,9.0,13.99981,-110.0004,16.8633,34.5855,95.243,1025.6538613963633,25.23761900457248,2230.0780858324747,2.3420722208656404,22.900712314408185,0.04075057636218265,0.0,-11.631692643079878,2287.66,7.597066127360591,7.492425,25.0,10.989,0.0444
223,9.0,9.0,13.99978,-110.00044,17.6925,34.541,84.717,1025.3736000614301,25.00449595404484,2212.1852619817455,2.2431401792109757,23.129595210544863,0.09120938065344866,0.0,-9.769438276177299,2283.2,7.628058046812487,7.5325595,25.0,21.899,0.0486
224,9.0,9.0,13.99974,-110.0005,23.6003,34.1623,68.892,1023.4266235872802,23.132501448721428,2051.4103390889436,0.7011024791254198,3.9925895973640606,0.21875286790495263,0.41112458412033576,-3.6951726166173677,2274.01,7.929168991263203,7.910893,25.0,155.652,0.0615
225,9.0,9.0,13.9997,-110.0006,26.6943,33.9372,44.462,1022.2075113717694,22.01939989431662,1974.2166301985244,0.3801011572284269,0.8415836436630576,0.0388638095083921,0.15911340133055088,-2.14205766115283,2252.47,7.995757457229942,8.022572,25.0,182.919,0.0895
226,9.0,9.0,13.99971,-110.0007,27.0074,33.9067,35.718,1022.0473485903685,21.896351095165528,1963.5547995020047,0.3635113466244172,0.5026384127002872,0.05506569052561247,0.12009433239006857,-2.238383110374707,2250.71,8.007770307791613,8.039008,25.0,187.823,0.1106
227,9.0,9.0,13.99972,-110.00068,27.2478,33.889,26.604,1021.9179152487559,21.80551282133581,1961.1982097547839,0.330254421577341,0.37684281218052446,0.01457805835253766,0.05026683966832682,-1.9423830350360665,2252.14,8.01115824704045,8.045696,25.0,193.08,0.1405
228,9.0,9.0,13.9997,-110.00079,27.9799,33.8339,10.177,1021.569233293633,21.526315448918126,1953.0155888369577,0.2803956429624252,0.31417932093080825,0.13610831989498073,0.06013994157001097,-1.0759027050030032,2242.84,8.001126122650422,8.046009,25.0,198.808,0.2268
229,10.0,1.0,13.99996,-111.00022,4.5997,34.5478,990.046,1031.923126212935,27.380553395471225,2346.921280264013,3.4238823244193246,45.16361385468464,0.0,0.00610954134067838,-6.712393794683875,2362.93,7.592916334844576,7.365713,25.0,12.764,0.0974
230,10.0,1.0,14.0,-111.00022,5.3035,34.5324,827.089,1031.072750625964,27.285873050634564,2343.969812504963,3.3776129539702566,42.129595941342046,0.0,0.003937242059336189,-9.008274080122723,2351.73,7.562286959681709,7.341464,25.0,5.499,0.067
231,10.0,1.0,14.00003,-111.00018,5.4048,34.5294,800.73,1030.936286878388,27.27107098190504,2346.1812384589575,3.4053376611954778,39.13400174530782,0.0,0.0685328879187414,-12.382867945901081,2351.75,7.554596367502341,7.334949,25.0,5.544,0.0626
232,10.0,1.0,14.00016,-111.0,5.8836,34.5333,727.665,1030.539380882054,27.214670723099744,2336.4312496022376,3.368445834674313,36.95051403800566,0.0,0.006956331929658175,-14.037662984853695,2343.94,7.557342281273713,7.340556,25.0,3.153,0.0618
233,10.0,1.0,14.00013,-111.00007,5.968,34.5245,698.774,1030.38891708454,27.19662592004397,2332.6577484496142,3.3198119237139885,36.64288240486015,0.0,0.0058808328578934385,-13.568227541705772,2338.86,7.5531121376307695,7.336785,25.0,3.815,0.0634
234,10.0,1.0,14.00002,-111.0004,7.1733,34.5343,549.916,1029.5422738111617,27.042074020268274,2314.8556027139693,3.2679128663123813,32.6426310263042,0.0,0.0028426622922108425,-16.74113217240169,2325.0,7.555496256168215,7.348241,25.0,2.218,0.0495
235,10.0,1.0,13.99974,-111.0003,8.646,34.5876,421.349,1028.7681486542647,26.86439370398398,2298.855923822447,3.0298229791399933,29.419319532385035,0.0,0.0027388824232999543,-16.155109251431558,2313.97,7.55715076029018,7.36317,25.0,1.41,0.0604
236,10.0,1.0,13.99992,-111.00018,10.2938,34.6689,275.134,1027.888801145609,26.653907991757933,2283.146022371075,2.7971319502611376,30.39505805022795,0.0,0.0030089032943573014,-11.456044250655895,2304.87,7.562307649976881,7.38292,25.0,0.736,0.061
237,10.0,1.0,13.99997,-111.00015,10.5719,34.671,249.9,1027.7269108101625,26.60646500710027,2281.344446449476,2.803045121907996,29.718733316930464,0.008738493568218817,0.0028795460825941587,-12.218370593946661,2303.4,7.56055266347698,7.383868,25.0,0.659,0.0445
238,10.0,1.0,13.99998,-111.00015,10.9117,34.6884,225.762,1027.5699926906154,26.559164325703478,2279.8844586124765,2.7268456328343214,29.335110429870085,0.010772346486116979,0.003063499345438554,-11.380583849647502,2304.89,7.566689908504377,7.39283,25.0,0.634,0.0388
239,10.0,1.0,13.99996,-111.00006,11.287,34.6956,200.055,1027.3905603684325,26.49616990441973,2275.9809579838698,2.738270575496754,26.67156587867941,0.004675608464104784,0.003396320868228228,-14.23269139993632,2303.3,7.570051158433387,7.399674,25.0,0.611,0.0407
240,10.0,1.0,13.99992,-111.00002,12.026,34.7338,160.215,1027.100836260942,26.386734176082882,2270.8885430030155,2.662380446456255,23.365403258130524,0.9258282443442705,0.0030799234975954384,-15.403775717327688,2302.13,7.5742236025034,7.411346,25.0,0.598,0.0643
241,10.0,1.0,13.9999,-111.00002,12.4595,34.7407,150.29,1026.9769341132003,26.308319708503404,2267.742295708108,2.7558031129918668,19.711413294282092,1.4404640054329974,0.0040564825378452025,-20.036916025616936,2300.11,7.571970583922959,7.414378,25.0,0.58,0.1424
242,10.0,1.0,13.9999,-111.00002,12.7519,34.7358,139.854,1026.8682475104144,26.246802298190687,2265.6519146191827,2.761571930844263,20.258871317168676,1.3958705096541246,0.0048776043198757125,-19.625531462365533,2298.92,7.571334985132455,7.417109,25.0,0.584,0.3392
243,10.0,1.0,13.99987,-111.00006,12.9453,34.7298,131.572,1026.787658846815,26.203461200265792,2274.474518553154,2.745355978631359,20.180445987510005,1.0278139700132936,0.005308343894707015,-19.81212735668374,2307.95,7.569767005230854,7.417805,25.0,0.595,0.5056
244,10.0,1.0,13.99988,-111.00004,13.9015,34.6802,115.526,1026.4803511685582,25.969416763615072,2264.8612401630808,2.674948209066221,21.888348832417677,0.05554664922235532,0.035272131569574094,-17.92000373184993,2300.52,7.565131886055872,7.425038,25.0,0.596,0.4941
245,10.0,1.0,13.99985,-111.00013,14.1626,34.6611,110.02,1026.3857386281406,25.899659230243742,2260.9976194298597,2.614917968937584,22.37048810780357,0.0,0.005310422577855722,-16.56288897261992,2296.82,7.562727119569641,7.425911,25.0,0.688,0.4538
246,10.0,1.0,13.99982,-111.00014,21.8858,34.2442,75.986,1024.0102904341513,23.684079868354956,2107.5006759202806,1.2643556154607374,9.1554536996158,0.30858901707523434,0.035357213045827514,-7.830289917634936,2272.89,7.828001523032311,7.785636,25.0,102.808,0.4933
247,10.0,1.0,13.9998,-111.00016,23.1781,34.171,65.511,1023.5415010889544,23.26141963707687,2073.376084746281,0.9846928677808514,7.34156668489296,0.2842441392854819,0.08382735327167079,-5.145447707043509,2269.23,7.879782389354477,7.855408,25.0,124.244,0.6084
248,10.0,1.0,13.99974,-111.0002,26.1168,33.9711,48.816,1022.4334511610126,22.22658024710472,1988.2591112270613,0.40816625720345306,1.26334917302758,0.06189469635225595,0.12036255940203985,-2.1850536864733727,2256.56,7.985234027739616,8.003553,25.0,178.433,0.8496
249,10.0,1.0,13.9997,-111.0002,26.8532,33.9432,35.472,1022.1228379769433,21.972819416459515,1968.3680765289964,0.3037415665366468,0.0,0.0,0.0709322826046036,-1.8889327819817452,2257.58,8.012243283951227,8.041182,25.0,193.041,0.653
250,10.0,1.0,13.99952,-111.00016,27.5905,33.9559,4.062,1021.7609845539731,21.743837117486123,1962.5402775142204,0.27632656978309766,0.0,0.0,0.10005729769044591,-1.4211678188391166,2256.15,8.01002817000403,8.048925,25.0,193.494,0.8967
251,11.0,1.0,14.00127,-111.99954,5.6467,34.5383,752.445,1030.6895496552872,27.2481542455439,2330.093462777742,3.2613433483673395,44.64909915443609,0.0,0.00658082155026069,-4.625813597891087,2334.43,7.54902806533541,7.331207,25.0,3.146,0.0385
252,11.0,1.0,14.00125,-111.99932,7.6788,34.5361,499.09,1029.2351092029135,26.97069633523097,2309.0010298487405,3.0090012178057495,33.34426707089137,0.0,0.006683923759001639,-11.893068490241623,2319.93,7.5539813293579785,7.351256,25.0,1.636,0.0451
253,11.0,1.0,14.00118,-111.99911,8.9132,34.5987,400.364,1028.6376199459469,26.83071809752323,2293.408852056764,2.7697176904240695,33.47551933965769,0.0,0.00967384510059325,-7.9302898620268305,2310.21,7.560666632497868,7.36888,25.0,1.934,0.0591
254,11.0,1.0,14.00116,-111.99906,9.9404,34.6514,320.415,1028.1417481774024,26.701825839553976,2286.7839153307636,2.7067475033800656,30.671408846009452,0.0,0.007131803579611865,-9.729419404491987,2306.38,7.558769519589806,7.376971,25.0,0.645,0.0594
255,11.0,1.0,14.00113,-111.99909,10.1045,34.6593,309.821,1028.0711949450397,26.6798429307662,2281.785847685859,2.69085565143948,29.794351120437245,0.05651436523625783,0.004910705625080658,-10.2979142317331,2302.0,7.558923895431147,7.378762,25.0,0.656,0.0752
256,11.0,1.0,14.0011,-111.99906,10.1684,34.6487,300.127,1028.0079403611871,26.66037402276129,2281.9917190783317,2.717818884763049,29.013403135311126,0.0,0.01348613999530877,-11.558212880902348,2302.42,7.5591544993529505,7.379418,25.0,0.791,0.0399
257,11.0,1.0,14.00112,-111.99896,10.2781,34.656,290.528,1027.950869123476,26.64697026140243,2282.108264830594,2.691170627015351,27.40869141345673,0.0,0.0048576378015593655,-12.745180980987323,2303.45,7.561096369877765,7.3821965,25.0,0.853,0.0393
258,11.0,1.0,14.00108,-111.9989,10.3665,34.6512,280.946,1027.888190174044,26.62769010784882,2281.606571394618,2.648453475799788,28.71922767689508,0.0,0.01570768022664622,-10.74032025567488,2303.09,7.5609219665621525,7.382793,25.0,0.953,0.0451
259,11.0,1.0,14.00104,-111.99888,10.4402,34.6523,269.8,1027.8256545005736,26.615446698503774,2283.228194482932,2.6325331656707447,26.983154661065644,0.0,0.015424646126101489,-12.221951343540168,2305.82,7.564089030561995,7.386189,25.0,0.937,0.0517
260,11.0,1.0,14.00096,-111.99896,10.5211,34.6564,262.007,1027.779205210017,26.604316395927754,2282.6216377235955,2.648734315892022,28.476373543692663,0.0019248706239349772,0.007728968400734266,-10.99372167155502,2305.08,7.562755608949491,7.385697,25.0,0.815,0.0303
261,11.0,1.0,14.00092,-111.99894,10.6332,34.6623,250.335,1027.7110063187113,26.588925661963913,2275.2046229513358,2.648910085872684,27.854727033177635,0.0,0.005560678016352536,-11.622273662768956,2298.57,7.5645711439335255,7.388323,25.0,0.788,0.0336
262,11.0,1.0,14.00092,-111.99888,10.9102,34.6792,230.992,1027.5866243293435,26.55241379080121,2278.646480631197,2.6277837975580307,23.61939554812763,0.0,0.00467291894066247,-15.520472293860196,2303.87,7.567626676061325,7.393866,25.0,0.656,0.0412
263,11.0,1.0,14.0009,-111.99888,11.095,34.6858,215.059,1027.486071149208,26.523878431883304,2274.9466210781725,2.622678706472387,23.8652789643891,0.005877597925240404,0.006068704165522941,-15.185634037078328,2300.99,7.568366595140863,7.396275,25.0,0.64,0.033
264,11.0,1.0,14.00085,-111.99896,11.4073,34.6996,199.371,1027.3680384026682,26.477202929715304,2272.946497464939,2.6444315050174563,23.544365350909846,0.018040218604441126,0.004711099449351362,-15.843787411315661,2301.16,7.5716317274050144,7.402611,25.0,0.638,0.0338
265,11.0,1.0,14.00078,-111.99884,11.7659,34.7097,177.154,1027.2081671450117,26.417737249104903,2269.883273676213,2.6072971386547703,25.73669442044835,0.007906494768799347,0.011022552547911743,-13.061130750711262,2300.07,7.574082571897802,7.4085645,25.0,0.748,0.0242
266,11.0,1.0,14.00074,-111.99886,12.4014,34.7365,152.078,1026.9931566300145,26.316418974411818,2260.56663510441,2.6024781720749863,24.522598891156008,0.1518770353950784,0.0052678832035772186,-14.05990694344512,2293.15,7.573965018999688,7.415555,25.0,0.598,0.0695
267,11.0,1.0,14.0007,-111.99888,12.6158,34.7045,138.007,1026.8628990765212,26.249245306256853,2267.7212002397496,2.5920772786646866,21.9722960721348,0.007909153215394125,0.0061477126164332955,-16.586883520668362,2299.83,7.570353042221735,7.414432,25.0,0.628,0.204
268,11.0,1.0,14.00055,-111.99908,13.7127,34.713,115.636,1026.5457612668185,26.03394881975396,2259.175514231032,2.5499407359781876,23.163800579777043,0.012983132854742613,0.007089359553751473,-14.715178703465464,2296.5,7.573197160585938,7.430147,25.0,0.615,0.4864
269,11.0,1.0,14.0005,-111.99902,14.1485,34.6961,108.227,1026.4077295518728,25.929559911889555,2258.269215960675,2.4107185612098894,21.746147803996998,0.0079126605988693,0.007469123409024909,-13.909967391353339,2297.12,7.573057741948888,7.435297,25.0,0.703,0.3699
270,11.0,1.0,14.00046,-111.99908,14.6867,34.664,99.659,1026.2289258162166,25.7895573455437,2253.483054075765,2.4970397642630027,20.75974437580343,0.016031003011258167,0.007782914512614675,-16.269077934880745,2295.37,7.57580418286325,7.4444255,25.0,2.494,0.2931
271,11.0,1.0,14.00044,-111.9991,17.5041,34.1669,75.543,1025.0924616690602,24.762869353218548,2152.1396185133553,1.3979791136759399,8.325094141366444,0.46297669405086056,0.01588766146371083,-10.663707321934021,2274.45,7.784401623263484,7.680493,25.0,95.11,0.6097
272,11.0,1.0,14.00035,-111.99904,28.318,33.8999,2.231,1021.474074422853,21.464675077303696,1942.2813859061378,0.23786722843385366,0.0,0.0,0.007893575766527166,-0.8979820791751316,2246.68,8.019925850164137,8.069719,25.0,189.22,0.0742
273,12.0,2.0,13.99901,-112.99931,6.0495,34.5237,699.942,1030.3819619433618,27.185770672635726,2324.2862881043297,3.31804244860017,44.257928322998616,0.008750534591070037,0.0,-5.922000320013032,2337.75,7.576210032602344,7.3583,25.0,3.867,0.0443
274,12.0,2.0,13.99912,-112.999,7.411,34.5597,545.697,1029.5066259666446,27.028662307461218,2312.411202150433,3.09875038055691,38.855758212765544,0.0037818532700984726,0.0,-7.820466022874916,2327.77,7.570198920870657,7.364145,25.0,0.752,0.0558
275,12.0,2.0,13.99918,-112.99884,8.3786,34.582,451.614,1028.944453294107,26.901851053112978,2298.337033829544,2.981195586583535,36.85848035487652,0.0027881505078486343,0.0,-7.937860879952195,2315.14,7.565457273789406,7.368443,25.0,0.842,0.0577
276,12.0,2.0,13.99916,-112.99886,9.0454,34.6094,390.059,1028.577264065409,26.81786198057216,2291.4386086267377,2.9171923479432356,36.81458310514629,0.0027891458427352174,0.0,-6.957705316102745,2310.87,7.567420880060419,7.376233,25.0,0.679,0.0591
277,12.0,2.0,13.99906,-112.9989,9.5282,34.634,349.601,1028.331558478715,26.75777171525715,2289.265798415373,2.9016186125943557,31.397951197535196,0.0027898122705133153,0.0,-12.125156791703981,2308.35,7.56106743005361,7.375001,25.0,0.648,0.0429
278,12.0,2.0,13.99896,-112.99899,10.584,34.6918,270.38,1027.8330450155452,26.62114929404288,2284.2222823812326,2.7131083540496834,24.22694312540164,1.665528515843844,0.0,-14.617262023549452,2307.34,7.563217930312417,7.38719,25.0,0.616,0.0506
279,12.0,2.0,13.99902,-112.99878,11.0013,34.7133,240.997,1027.6412869471737,26.562916477672616,2270.855558482938,2.6593423276311814,27.19978664153931,1.2690209877360032,0.0,-11.180669612823591,2297.05,7.568722211577485,7.396357,25.0,0.612,0.0234
280,12.0,2.0,13.99904,-112.99844,11.3826,34.7344,208.127,1027.4390120379323,26.509084509531476,2265.908946958814,2.6435809874617866,26.366493246413597,0.824507477402196,0.0,-12.206295075572791,2295.17,7.574735114096032,7.405447,25.0,0.621,0.0311
281,12.0,2.0,13.99906,-112.9984,11.7878,34.7535,178.561,1027.2442779593073,26.44771803800836,2277.966635155423,2.5789302075868497,28.18313792461626,0.9742762198570708,0.0,-9.205469176916262,2310.23,7.580176645651516,7.414474,25.0,0.623,0.0333
282,12.0,2.0,13.99897,-112.99847,12.0864,34.76,160.772,1027.1119539232077,26.39560035210934,2269.1569364845786,2.5521123232842666,27.547527896959355,1.17989596106931,0.0,-9.2063733145196,2303.16,7.582479019336373,7.419726,25.0,0.601,0.0256
283,12.0,2.0,13.99898,-112.9983,12.1928,34.76,156.067,1027.0701536787699,26.375065441296783,2277.3307571424657,2.6336698990924177,26.666969008785195,1.3395576408019216,0.0,-11.232191735891567,2311.91,7.582756043418471,7.421158,25.0,0.591,0.0733
284,12.0,2.0,13.99904,-112.9981,12.2815,34.7606,150.215,1027.027052929769,26.358256053826835,2265.8719197907426,2.598482336358178,24.997630566558804,1.5052199789577627,0.0,-12.172866836214281,2300.2,7.581123023420738,7.420564,25.0,0.606,0.0892
285,12.0,2.0,13.99905,-112.99794,12.4261,34.7568,144.868,1026.9717175777498,26.32710731188945,2264.5223441192666,2.655645409040706,22.824104471236744,1.6868790243669445,0.0,-15.079343049047607,2299.17,7.580234561551321,7.421384,25.0,0.595,0.1122
286,12.0,2.0,13.99915,-112.99767,12.5557,34.7581,140.229,1026.9263047677057,26.302670451322456,2260.8851624325525,2.6883488943488385,23.39955909828952,1.5831902099029065,0.0,-15.130833001388991,2297.14,7.583739109081746,7.426099,25.0,0.605,0.1783
287,12.0,2.0,13.99934,-112.99758,12.8207,34.7532,130.28,1026.825076566358,26.24630853854933,2266.606173062605,2.623435402462061,24.241196024580535,1.423694531193626,0.0,-13.410075883618818,2302.01,7.577970019945819,7.423767,25.0,0.605,0.2578
288,12.0,2.0,13.9994,-112.99762,13.1716,34.7426,120.325,1026.7013050474832,26.167527475224233,2263.3970842504787,2.194608017855585,25.797515811840768,0.4658401490761526,0.02074836361390892,-5.929623961158532,2299.71,7.578024779908983,7.427923,25.0,0.629,0.4063
289,12.0,2.0,13.99944,-112.9977,13.6545,34.7243,110.473,1026.543552924194,26.054450478683293,2262.0329974837086,2.7654137186029697,28.098219732455924,0.016768031858918234,0.0,-13.231631733332671,2300.25,7.576214117407584,7.43202,25.0,0.685,0.576
290,12.0,2.0,13.99942,-112.99774,14.3951,34.6918,100.829,1026.3186541388916,25.87360196480722,2249.4249070774595,2.5051769853654555,28.254214526900462,0.006788547564543368,0.0,-8.921828691382283,2289.67,7.574266273320315,7.439298,25.0,0.875,0.8838
291,12.0,2.0,13.99942,-112.99783,16.2052,34.7049,84.943,1025.8540109016624,25.48182991691283,2239.964061866458,2.343211120154626,27.59621390973315,0.016779302724440035,0.0,-6.978384710016423,2291.85,7.587435676555517,7.474337,25.0,2.922,0.2668
292,12.0,2.0,13.99943,-112.99796,18.9885,34.5883,68.889,1025.016125044525,24.717428714053312,2188.068198839818,1.9098362368835557,24.673870024143664,0.09576018913432828,0.0,-2.8877495768589,2280.2,7.673363925290592,7.59307,25.0,35.248,0.4392
293,12.0,2.0,13.99943,-112.99807,26.6586,34.0485,54.967,1022.3479430744262,22.115423377258253,1994.1648473913772,0.5400776151997443,3.281096700710827,0.46982817567524804,0.1116464504802066,-1.8786705163296271,2254.04,7.960699599908081,7.987227,25.0,163.658,1.2366
294,12.0,2.0,13.99948,-112.99802,28.0112,33.947,40.239,1021.7731943465096,21.603595661206896,1951.9410139321626,0.24562791369812306,0.1322957880945918,0.020857343995631116,0.015257783318509167,-0.861635703761237,2254.59,8.018374206978011,8.064854,25.0,189.173,0.7298
295,12.0,2.0,13.99954,-112.99786,28.4638,33.9549,20.84,1021.5472743042275,21.459533833867567,1949.000358274739,0.24568223548042747,-0.012838127348469914,0.012838127348469914,0.0,-1.0309157676868397,2254.83,8.017505131758659,8.070109,25.0,189.084,0.1246
296,13.0,1.0,13.99938,-113.99738,7.0025,34.52,598.401,1029.7771848837226,27.05546444363131,2306.2800236649296,3.125557688834825,40.21667357553303,0.0,0.0,-6.892249445824168,2316.95,7.558016473715883,7.350188,25.0,3.527,0.0604
297,13.0,1.0,13.99908,-113.9969,8.1166,34.5606,500.968,1029.193504980736,26.92578675482173,2299.4873324722957,2.97017799102533,36.263817328208454,0.0,0.0,-8.359030528196824,2313.94,7.559412092412223,7.361596,25.0,2.877,0.0583
298,13.0,1.0,13.99901,-113.99672,9.2483,34.609,398.75,1028.5819296747402,26.785291125144568,2290.654606453454,2.820120554633185,35.156834459881196,0.0,0.0,-7.065094414249762,2309.29,7.561937493156762,7.374129,25.0,2.42,0.0514
299,13.0,1.0,13.99882,-113.9966,10.0028,34.6516,326.352,1028.1577198121859,26.691651484398335,2283.9847110548394,2.707369546871157,31.846892134390917,0.0,0.0,-8.571020615547598,2305.65,7.5645051171846145,7.383176,25.0,1.303,0.0506
300,13.0,1.0,13.99864,-113.99628,10.2262,34.6629,298.812,1028.002837816745,26.661559967213634,2275.209026418607,2.6752255245138232,31.732197169104595,0.0,0.0,-8.171411223116577,2297.32,7.563950231843268,7.384445,25.0,1.114,0.0374
301,13.0,1.0,13.99847,-113.99585,10.4635,34.6739,280.016,1027.884274931289,26.628562038484688,2281.293877643885,2.66468220966129,30.702150134663338,0.0,0.0,-9.032765219917303,2305.01,7.566758244556151,7.389274,25.0,1.138,0.0511
302,13.0,1.0,13.99834,-113.99562,10.746,34.6861,259.312,1027.7493846548605,26.587841523337374,2268.903717662274,2.6541786283005773,30.42881884137755,0.0,0.0,-9.138039211431687,2293.77,7.567354319379447,7.392591,25.0,0.847,0.052
303,13.0,1.0,13.99821,-113.9953,11.0184,34.699,240.163,1027.6232882968125,26.548701535654573,2277.313106370087,2.6056583949531986,30.232594613043247,0.0,0.0,-8.55793970620793,2304.83,7.573206165301704,7.400652,25.0,1.216,0.0292
304,13.0,1.0,13.9981,-113.99491,11.5028,34.7156,200.633,1027.3681413465665,26.47209823349317,2270.955260728865,2.6008768380706706,30.068307763087752,0.0,0.0,-8.645721646042977,2300.96,7.576135230893415,7.407985,25.0,0.73,0.0245
305,13.0,1.0,13.99816,-113.99498,11.8004,34.7308,180.07,1027.2310334594363,26.427771974043026,2270.264660914781,2.595794589674744,29.481026975024562,0.0038286742435681143,0.0,-9.147857785527771,2302.36,7.579564905171597,7.414138,25.0,0.629,0.0344
306,13.0,1.0,13.99824,-113.99516,12.0681,34.7404,160.376,1027.0985464914563,26.383872577450347,2271.010962587923,2.574409036048612,29.22980463807884,0.17513406343964316,0.0,-8.885605875259307,2303.34,7.577410372687878,7.414818,25.0,0.633,0.0536
307,13.0,1.0,13.99828,-113.9953,12.2497,34.7419,150.108,1027.0183152728875,26.34987798729776,2268.7771946102175,2.5528880653928248,29.011916054372413,0.13282205289956733,0.0,-8.801470939013216,2302.47,7.579814783102544,7.41896,25.0,0.611,0.138
308,13.0,1.0,13.99813,-113.99507,12.3449,34.7441,146.85,1026.9867529102987,26.333084713688095,2266.106971234914,2.55296652324882,28.73843824505288,0.27190054030267496,0.0,-8.937125586625564,2300.28,7.580184109557414,7.420388,25.0,0.602,0.1315
309,13.0,1.0,13.99821,-113.9951,12.9249,34.719,128.774,1026.770910395949,26.199057781663214,2264.387619262399,2.5643668537362845,27.89818679412503,0.017942353852716517,0.0,-10.213740511802802,2299.56,7.576378553558341,7.423578,25.0,0.606,0.1747
310,13.0,1.0,13.99832,-113.99516,13.1505,34.718,125.013,1026.707579036418,26.152959292391643,2255.8045084278424,2.5699571989878214,27.192227945957054,0.013911221940530138,0.0,-11.01317601590756,2291.48,7.575108788313307,7.425126,25.0,0.586,0.2918
311,13.0,1.0,13.99835,-113.99524,13.6226,34.7156,115.904,1026.5677581002374,26.05456198652655,2251.7372737004225,2.559441424365725,25.98089876342653,0.0038311479870342616,0.0,-12.06633287843803,2289.46,7.575704603132307,7.431345,25.0,0.646,0.7251
312,13.0,1.0,13.9983,-113.9952,13.9103,34.6993,107.373,1026.4568190664638,25.981934021275038,2259.5023640531494,2.576018523024482,26.868254511750905,0.0,0.0,-11.448041856640804,2297.41,7.572733259535866,7.431931,25.0,0.726,0.7183
313,13.0,1.0,13.99824,-113.99512,14.9068,34.6593,95.727,1026.1596682177055,25.738005249085745,2246.2127977314485,2.4898034303351277,26.365817180275318,0.0,0.0,-10.571037705086725,2286.91,7.56934157512953,7.441032,25.0,0.779,0.6478
314,13.0,1.0,13.9982,-113.99503,16.1902,34.608,85.559,1025.7857973821438,25.410841615259415,2241.168591536303,2.4689627098205,26.91594610050371,0.017959584785649803,0.0,-9.66949767183864,2288.53,7.574010723208372,7.461489,25.0,1.109,0.3469
315,13.0,1.0,13.99816,-113.99497,18.4406,34.6218,74.655,1025.2057850044573,24.881456128480067,2208.178520498809,2.160272560294196,26.14153965282539,0.04421768747608355,0.0,-5.478603624405659,2283.41,7.6301523511412315,7.544127,25.0,19.829,0.3529
316,13.0,1.0,13.99813,-113.9949,21.2977,34.4104,64.63,1024.2498242838406,23.971834262785478,2148.3394075596375,1.7593440245498415,20.467678100563134,0.444408435528185,0.0002645331183624541,-4.337153323587783,2264.17,7.710244222762425,7.660709,25.0,53.806,0.4886
317,13.0,1.0,13.99808,-113.99486,24.9964,34.1882,52.967,1022.960352907934,22.73519509022435,2031.303831561893,0.8347109275278516,5.5607203170971315,1.0196438845698594,0.10173908666562635,-3.7732715521130085,2253.94,7.9112864495749315,7.9130665,25.0,141.248,0.7128
